Date,File Path,Keywords Found
22-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/22-April-2003_Lok Sabha Debates.pdf,"drugs, sex"
29-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/29-April-2003_Lok Sabha Debates.pdf,drugs
9-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/9-April-2003_Lok Sabha Debates.pdf,drugs
30-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/30-April-2003_Lok Sabha Debates.pdf,drugs
25-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/25-April-2003_Lok Sabha Debates.pdf,drugs
28-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/28-April-2003_Lok Sabha Debates.pdf,drugs
10-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/10-April-2003_Lok Sabha Debates.pdf,drugs
23-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/23-April-2003_Lok Sabha Debates.pdf,drugs
7-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/7-May-2003_Lok Sabha Debates.pdf,"drugs, sex"
21-April-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/21-April-2003_Lok Sabha Debates.pdf,drugs
22-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/22-July-2003_Lok Sabha Debates.pdf,drugs
2-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/2-May-2003_Lok Sabha Debates.pdf,drugs
21-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/21-July-2003_Lok Sabha Debates.pdf,drugs
9-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/9-May-2003_Lok Sabha Debates.pdf,drugs
5-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/5-May-2003_Lok Sabha Debates.pdf,"drugs, sex"
6-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/6-May-2003_Lok Sabha Debates.pdf,drugs
28-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/28-July-2003_Lok Sabha Debates.pdf,drugs
8-May-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/8-May-2003_Lok Sabha Debates.pdf,drugs
29-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/29-July-2003_Lok Sabha Debates.pdf,drugs
23-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/23-July-2003_Lok Sabha Debates.pdf,"drugs, sex"
25-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/25-July-2003_Lok Sabha Debates.pdf,drugs
31-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/31-July-2003_Lok Sabha Debates.pdf,"drugs, sex"
30-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/30-July-2003_Lok Sabha Debates.pdf,"drugs, sex"
24-July-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/24-July-2003_Lok Sabha Debates.pdf,drugs
7-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/7-August-2003_Lok Sabha Debates.pdf,No keywords found
1-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/1-August-2003_Lok Sabha Debates.pdf,drugs
2-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/2-December-2003_Lok Sabha Debates.pdf,drugs
14-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/14-August-2003_Lok Sabha Debates.pdf,drugs
6-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/6-August-2003_Lok Sabha Debates.pdf,"drugs, sex"
8-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/8-August-2003_Lok Sabha Debates.pdf,drugs
4-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/4-August-2003_Lok Sabha Debates.pdf,drugs
5-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/5-August-2003_Lok Sabha Debates.pdf,drugs
18-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/18-August-2003_Lok Sabha Debates.pdf,No keywords found
29-January-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/29-January-2004_Lok Sabha Debates.pdf,No keywords found
19-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/19-August-2003_Lok Sabha Debates.pdf,drugs
21-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/21-August-2003_Lok Sabha Debates.pdf,"drugs, sex"
13-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/13-August-2003_Lok Sabha Debates.pdf,"drugs, sex"
3-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/3-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
12-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/12-December-2003_Lok Sabha Debates.pdf,drugs
9-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/9-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
22-August-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/22-August-2003_Lok Sabha Debates.pdf,drugs
4-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/4-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
3-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/3-June-2004_Lok Sabha Debates.pdf,No keywords found
7-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/7-June-2004_Lok Sabha Debates.pdf,drugs
8-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/8-June-2004_Lok Sabha Debates.pdf,No keywords found
10-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/10-June-2004_Lok Sabha Debates.pdf,No keywords found
2-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/2-June-2004_Lok Sabha Debates.pdf,No keywords found
8-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/8-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
9-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/9-June-2004_Lok Sabha Debates.pdf,No keywords found
4-June-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/4-June-2004_Lok Sabha Debates.pdf,No keywords found
11-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/11-December-2003_Lok Sabha Debates.pdf,drugs
30-January-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/30-January-2004_Lok Sabha Debates.pdf,"drugs, sex"
8-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/8-July-2004_Lok Sabha Debates.pdf,sex
5-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/5-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
10-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/10-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
3-February-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/3-February-2004_Lok Sabha Debates.pdf,No keywords found
18-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/18-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
17-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/17-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
19-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/19-December-2003_Lok Sabha Debates.pdf,drugs
5-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/5-July-2004_Lok Sabha Debates.pdf,drugs
22-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/22-December-2003_Lok Sabha Debates.pdf,drugs
15-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/15-December-2003_Lok Sabha Debates.pdf,"drugs, sex"
16-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/16-December-2003_Lok Sabha Debates.pdf,drugs
5-February-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/5-February-2004_Lok Sabha Debates.pdf,No keywords found
23-December-2003,/Users/Aaryan/Desktop/Lok Sabha Debates/2003/23-December-2003_Lok Sabha Debates.pdf,drugs
4-February-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/4-February-2004_Lok Sabha Debates.pdf,"drugs, sex"
19-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/19-July-2004_Lok Sabha Debates.pdf,drugs
24-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/24-August-2004_Lok Sabha Debates.pdf,No keywords found
9-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/9-July-2004_Lok Sabha Debates.pdf,"abortion, drugs"
7-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/7-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
14-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/14-July-2004_Lok Sabha Debates.pdf,drugs
22-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/22-July-2004_Lok Sabha Debates.pdf,drugs
16-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/16-July-2004_Lok Sabha Debates.pdf,No keywords found
6-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/6-July-2004_Lok Sabha Debates.pdf,drugs
12-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/12-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
23-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/23-July-2004_Lok Sabha Debates.pdf,drugs
15-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/15-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
2-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/2-December-2004_Lok Sabha Debates.pdf,No keywords found
21-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/21-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
19-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/19-August-2004_Lok Sabha Debates.pdf,No keywords found
20-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/20-August-2004_Lok Sabha Debates.pdf,drugs
20-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/20-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
13-July-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/13-July-2004_Lok Sabha Debates.pdf,"drugs, sex"
23-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/23-August-2004_Lok Sabha Debates.pdf,drugs
17-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/17-August-2004_Lok Sabha Debates.pdf,"drugs, sex"
18-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/18-August-2004_Lok Sabha Debates.pdf,"abortion, drugs, sex"
26-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/26-August-2004_Lok Sabha Debates.pdf,"drugs, sex"
16-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/16-August-2004_Lok Sabha Debates.pdf,drugs
1-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/1-December-2004_Lok Sabha Debates.pdf,"abortion, drugs, sex"
3-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/3-December-2004_Lok Sabha Debates.pdf,drugs
25-February-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/25-February-2005_Lok Sabha Debates.pdf,No keywords found
26-February-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/26-February-2005_Lok Sabha Debates.pdf,No keywords found
3-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/3-March-2005_Lok Sabha Debates.pdf,No keywords found
28-February-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/28-February-2005_Lok Sabha Debates.pdf,drugs
4-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/4-March-2005_Lok Sabha Debates.pdf,No keywords found
9-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/9-December-2004_Lok Sabha Debates.pdf,drugs
6-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/6-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
15-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/15-March-2005_Lok Sabha Debates.pdf,No keywords found
10-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/10-December-2004_Lok Sabha Debates.pdf,drugs
23-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/23-December-2004_Lok Sabha Debates.pdf,drugs
16-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/16-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
13-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/13-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
7-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/7-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
17-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/17-December-2004_Lok Sabha Debates.pdf,drugs
15-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/15-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
20-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/20-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
14-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/14-December-2004_Lok Sabha Debates.pdf,drugs
8-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/8-December-2004_Lok Sabha Debates.pdf,"abortion, drugs, sex"
25-August-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/25-August-2004_Lok Sabha Debates.pdf,"drugs, sex"
22-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/22-December-2004_Lok Sabha Debates.pdf,"drugs, sex"
21-December-2004,/Users/Aaryan/Desktop/Lok Sabha Debates/2004/21-December-2004_Lok Sabha Debates.pdf,drugs
10-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/10-March-2005_Lok Sabha Debates.pdf,No keywords found
19-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/19-March-2005_Lok Sabha Debates.pdf,No keywords found
2-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/2-March-2005_Lok Sabha Debates.pdf,"abortion, drugs, sex"
1-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/1-March-2005_Lok Sabha Debates.pdf,drugs
16-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/16-March-2005_Lok Sabha Debates.pdf,"drugs, sex"
26-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/26-April-2005_Lok Sabha Debates.pdf,No keywords found
11-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/11-March-2005_Lok Sabha Debates.pdf,drugs
21-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/21-April-2005_Lok Sabha Debates.pdf,sex
18-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/18-March-2005_Lok Sabha Debates.pdf,"drugs, sex"
17-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/17-March-2005_Lok Sabha Debates.pdf,"drugs, sex"
24-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/24-March-2005_Lok Sabha Debates.pdf,drugs
23-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/23-March-2005_Lok Sabha Debates.pdf,"drugs, sex"
5-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/5-May-2005_Lok Sabha Debates.pdf,"drugs, sex"
21-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/21-March-2005_Lok Sabha Debates.pdf,drugs
28-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/28-April-2005_Lok Sabha Debates.pdf,drugs
25-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/25-April-2005_Lok Sabha Debates.pdf,drugs
28-July-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/28-July-2005_Lok Sabha Debates.pdf,No keywords found
3-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/3-May-2005_Lok Sabha Debates.pdf,"abortion, sex"
14-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/14-March-2005_Lok Sabha Debates.pdf,drugs
2-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/2-May-2005_Lok Sabha Debates.pdf,"drugs, sex"
22-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/22-March-2005_Lok Sabha Debates.pdf,drugs
20-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/20-April-2005_Lok Sabha Debates.pdf,"drugs, sex"
29-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/29-April-2005_Lok Sabha Debates.pdf,drugs
27-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/27-April-2005_Lok Sabha Debates.pdf,"abortion, drugs, sex"
4-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/4-May-2005_Lok Sabha Debates.pdf,"drugs, sex"
6-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/6-May-2005_Lok Sabha Debates.pdf,drugs
13-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/13-May-2005_Lok Sabha Debates.pdf,drugs
10-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/10-May-2005_Lok Sabha Debates.pdf,"drugs, sex"
12-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/12-May-2005_Lok Sabha Debates.pdf,drugs
19-April-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/19-April-2005_Lok Sabha Debates.pdf,"drugs, sex"
9-March-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/9-March-2005_Lok Sabha Debates.pdf,"drugs, sex"
25-July-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/25-July-2005_Lok Sabha Debates.pdf,drugs
9-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/9-May-2005_Lok Sabha Debates.pdf,"drugs, sex"
1-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/1-August-2005_Lok Sabha Debates.pdf,drugs
11-May-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/11-May-2005_Lok Sabha Debates.pdf,"abortion, drugs, sex"
29-July-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/29-July-2005_Lok Sabha Debates.pdf,No keywords found
9-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/9-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
4-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/4-August-2005_Lok Sabha Debates.pdf,drugs
2-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/2-August-2005_Lok Sabha Debates.pdf,drugs
27-July-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/27-July-2005_Lok Sabha Debates.pdf,drugs
5-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/5-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
12-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/12-August-2005_Lok Sabha Debates.pdf,"abortion, drugs"
29-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/29-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
30-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/30-August-2005_Lok Sabha Debates.pdf,No keywords found
3-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/3-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
16-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/16-August-2005_Lok Sabha Debates.pdf,drugs
26-July-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/26-July-2005_Lok Sabha Debates.pdf,drugs
18-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/18-August-2005_Lok Sabha Debates.pdf,No keywords found
11-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/11-August-2005_Lok Sabha Debates.pdf,drugs
8-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/8-August-2005_Lok Sabha Debates.pdf,drugs
17-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/17-August-2005_Lok Sabha Debates.pdf,drugs
23-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/23-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
24-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/24-November-2005_Lok Sabha Debates.pdf,No keywords found
24-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/24-August-2005_Lok Sabha Debates.pdf,"abortion, drugs, sex"
10-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/10-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
25-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/25-August-2005_Lok Sabha Debates.pdf,"drugs, sex"
22-August-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/22-August-2005_Lok Sabha Debates.pdf,drugs
1-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/1-December-2005_Lok Sabha Debates.pdf,"drugs, sex"
23-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/23-November-2005_Lok Sabha Debates.pdf,"drugs, sex"
5-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/5-December-2005_Lok Sabha Debates.pdf,drugs
6-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/6-December-2005_Lok Sabha Debates.pdf,drugs
25-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/25-November-2005_Lok Sabha Debates.pdf,drugs
16-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/16-February-2006_Lok Sabha Debates.pdf,sex
2-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/2-December-2005_Lok Sabha Debates.pdf,drugs
30-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/30-November-2005_Lok Sabha Debates.pdf,"abortion, drugs"
29-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/29-November-2005_Lok Sabha Debates.pdf,"drugs, sex"
8-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/8-December-2005_Lok Sabha Debates.pdf,drugs
9-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/9-December-2005_Lok Sabha Debates.pdf,drugs
7-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/7-December-2005_Lok Sabha Debates.pdf,"drugs, sex"
28-November-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/28-November-2005_Lok Sabha Debates.pdf,drugs
28-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/28-February-2006_Lok Sabha Debates.pdf,drugs
13-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/13-December-2005_Lok Sabha Debates.pdf,drugs
15-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/15-December-2005_Lok Sabha Debates.pdf,No keywords found
19-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/19-December-2005_Lok Sabha Debates.pdf,drugs
22-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/22-December-2005_Lok Sabha Debates.pdf,"drugs, sex"
14-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/14-December-2005_Lok Sabha Debates.pdf,"drugs, sex"
16-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/16-December-2005_Lok Sabha Debates.pdf,"abortion, drugs"
12-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/12-December-2005_Lok Sabha Debates.pdf,drugs
17-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/17-February-2006_Lok Sabha Debates.pdf,drugs
21-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/21-February-2006_Lok Sabha Debates.pdf,"drugs, sex"
23-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/23-December-2005_Lok Sabha Debates.pdf,drugs
23-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/23-February-2006_Lok Sabha Debates.pdf,drugs
20-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/20-February-2006_Lok Sabha Debates.pdf,"drugs, sex"
3-March-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/3-March-2006_Lok Sabha Debates.pdf,drugs
11-March-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/11-March-2006_Lok Sabha Debates.pdf,No keywords found
24-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/24-February-2006_Lok Sabha Debates.pdf,drugs
20-December-2005,/Users/Aaryan/Desktop/Lok Sabha Debates/2005/20-December-2005_Lok Sabha Debates.pdf,"drugs, sex"
22-March-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/22-March-2006_Lok Sabha Debates.pdf,No keywords found
22-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/22-February-2006_Lok Sabha Debates.pdf,drugs
27-February-2006,/Users/Aaryan/Desktop/Lok Sabha Debates/2006/27-February-2006_Lok Sabha Debates.pdf,drugs
